Exercise_Duration,Body_Temperature(F),BPM,Weight(lb),Age,Calories_Burned,Weight_Status_Normal Weight,Weight_Status_Obese,Weight_Status_Overweight,Gender_F,Gender_M,Height (inches),BMI,TBSA,Body_Fat_Percentage
0.2068965517241379,0.5189873417721511,0.23728813559322037,0.4792060491493384,0.2033898305084746,19.0,0.0,1.0,0.0,1.0,0.5789473684210527,0.6490241718889884,0.5105156279250646,0.24257459177516605,0.5118672547784078
0.24137931034482757,0.5189873417721511,0.27118644067796605,0.3331758034026465,0.0,29.0,0.0,0.0,1.0,0.0,0.5,0.3999243749717054,0.3879989389247095,0.4184429393154132,0.3993908842680109
0.3448275862068965,0.5696202531645564,0.15254237288135597,0.3955576559546313,0.6271186440677966,38.0,0.0,1.0,1.0,0.0,0.5,0.6088935591687072,0.4259623497457298,0.7987114117687797,0.3771266540642722
0.5517241379310345,0.7088607594936711,0.5423728813559323,0.6564272211720227,0.27118644067796616,101.0,0.0,1.0,0.0,1.0,0.763157894736842,0.6434146955022679,0.6975033717821343,0.2721020684125669,0.6793740810754043
0.7931034482758621,0.8354430379746827,0.4915254237288136,0.3955576559546313,0.35593220338983056,127.0,0.0,1.0,1.0,0.0,0.5263157894736841,0.5335097254447623,0.43759827730328615,0.6404240884975592,0.41335853812224316
0.8275862068965517,0.7721518987341778,0.6610169491525424,0.3747637051039697,0.6101694915254238,167.0,0.0,0.0,1.0,0.0,0.5526315789473684,0.3957027752909583,0.4364675387590228,0.7031916849417257,0.3659945389624028
0.3448275862068965,0.6075949367088587,0.576271186440678,0.4480151228733459,0.6779661016949152,77.0,0.0,1.0,0.0,1.0,0.5,0.7846176458798222,0.45653951532676584,0.5210854775112441,0.4174543163201008
0.06896551724137931,0.3670886075949369,0.30508474576271194,0.19801512287334588,0.35593220338983056,13.0,0.0,0.0,1.0,0.0,0.39473684210526305,0.1987466427931961,0.2570807606335255,0.502929948902801,0.22463768115942023
0.7931034482758621,0.8354430379746827,0.6610169491525424,0.6668241965973535,0.6271186440677966,193.0,0.0,1.0,0.0,1.0,0.7894736842105261,0.6024510920523591,0.7159986356021394,0.42239234282229143,0.6471329552614995
0.9655172413793104,0.8607594936708836,0.7796610169491525,0.3747637051039697,0.35593220338983056,207.0,0.0,0.0,1.0,0.0,0.5526315789473684,0.3957027752909583,0.4364675387590228,0.5838239165446186,0.3975005250997689
0.6551724137931035,0.7468354430379733,0.4915254237288136,0.2603969754253308,0.423728813559322,111.0,0.0,0.0,1.0,0.0,0.42105263157894735,0.3604245642625339,0.30876184117356476,0.6011658286624333,0.27431211930266747
0.6551724137931035,0.7468354430379733,0.4067796610169492,0.2811909262759924,0.7118644067796611,106.0,0.0,0.0,1.0,0.0,0.44736842105263164,0.36318371801052085,0.33299490403694887,0.7375825411697945,0.2597143457256878
0.6896551724137931,0.8354430379746827,0.47457627118644075,0.2707939508506615,0.23728813559322037,110.0,0.0,0.0,1.0,0.0,0.39473684210526305,0.47448522829006223,0.3044289692384117,0.560476545016029,0.3040327662255828
0.8620689655172414,0.8607594936708836,0.6101694915254237,0.6351606805293005,0.15254237288135597,160.0,0.0,1.0,0.0,1.0,0.763157894736842,0.589477422553031,0.68561361864921,0.19424395339941958,0.6751732829237553
